what,kind,bundleId,bundleVersion,description,time
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1333488511258
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1333488511328
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1333488524005
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1333488670936
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1333488670960
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1333488676948
closed,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1333488683332
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1333488683362
executed,command,org.eclipse.ltk.ui.refactoring,3.6.0.v20110928-1453,"org.eclipse.ltk.ui.refactoring.commands.deleteResources",1333488683377
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1333488683377
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1333488693569
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1333488699810
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1333488701999
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1333488860877
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1333488863308
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1333488972554
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1333488976197
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1333489000928
opened,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1333489001023
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1333489001076
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1333489010090
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1333489018448
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1333489020580
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1333489039901
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1333489053163
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1333489069279
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1333489069319
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1333489071246
opened,editor,org.eclipse.cdt.make.ui,7.1.2.201202111925,"org.eclipse.cdt.make.editor",1333489084339
activated,editor,org.eclipse.cdt.make.ui,7.1.2.201202111925,"org.eclipse.cdt.make.editor",1333489084384
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1333489084421
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1333489201760
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1333489208484
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1333489210355
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1333489252570
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineEnd",1333489259297
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1333489315714
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1333489315785
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1333489323214
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1333489331646
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1333489331655
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1333489414576
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1333489416971
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1333489447892
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1333489450395
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1333489506874
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1333489508346
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1333489512743
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1333489519380
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1333489519416
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1333489521683
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1333489554867
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1333489613352
executed,command,,,"AUTOGEN:::org.eclipse.ui.texteditor.ruler.actions/org.eclipse.cdt.internal.ui.text.correction.CSelectRulerAction",1333489613873
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1333489618908
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1333489620167
executed,command,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.project.buildAll",1333489622404
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1333489622726
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1333489623202
activated,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.ProblemView",1333489630518
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1333489660412
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1333489742361
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1333489742388
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1333489757309
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1333489769476
executed,command,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.project.buildAll",1333489776637
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1333489776950
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1333489777328
activated,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.ProblemView",1333489784016
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1333489789611
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1333489796144
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1333489810068
activated,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.ProblemView",1333489835047
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1333489839995
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1333489867448
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1333489923433
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1333489928311
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1333489934364
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1333489934537
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1333489934705
executed,command,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.project.buildAll",1333489956924
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1333489957237
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1333489957640
activated,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.ProblemView",1333489960337
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1333489970043
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1333489992640
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1333490008477
activated,view,org.eclipse.ui.views,3.6.0.v20110928-1505,"org.eclipse.ui.views.ContentOutline",1333490008505
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1333490008734
activated,view,org.eclipse.ui.views,3.6.0.v20110928-1505,"org.eclipse.ui.views.ContentOutline",1333490020156
opened,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1333490020412
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1333490020470
activated,view,org.eclipse.ui.views,3.6.0.v20110928-1505,"org.eclipse.ui.views.ContentOutline",1333490024417
opened,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1333490045290
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1333490045355
activated,view,org.eclipse.ui.views,3.6.0.v20110928-1505,"org.eclipse.ui.views.ContentOutline",1333490047647
opened,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1333490047869
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1333490047933
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1333490054792
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1333490084272
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1333490086922
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1333490091840
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1333490108867
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1333490109046
executed,command,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.project.buildAll",1333490132604
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1333490132896
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1333490133286
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1333490139664
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1333490140786
activated,view,org.eclipse.ui.views,3.6.0.v20110928-1505,"org.eclipse.ui.views.ContentOutline",1333490142952
opened,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1333490143243
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1333490143326
activated,view,org.eclipse.ui.views,3.6.0.v20110928-1505,"org.eclipse.ui.views.ContentOutline",1333490146507
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1333490185314
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1333490185365
closed,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1333490185365
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1333490194791
executed,command,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.project.buildAll",1333490203675
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1333490203980
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1333490204356
activated,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.ProblemView",1333490207265
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1333490209304
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1333490229760
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1333490242925
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1333490265346
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1333490268054
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1333490414992
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1333490429546
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1333490438514
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1333490772893
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1333490777912
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1333490781196
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1333490784769
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1333490984804
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.showInformation",1333491006150
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.showInformation",1333491006649
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.showInformation",1333491006681
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.showInformation",1333491006714
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.showInformation",1333491006747
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.showInformation",1333491006780
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.showInformation",1333491006813
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.showInformation",1333491006846
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.showInformation",1333491006880
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.showInformation",1333491006912
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.showInformation",1333491006945
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.showInformation",1333491006978
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.showInformation",1333491007020
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.showInformation",1333491007044
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.showInformation",1333491007077
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.showInformation",1333491007110
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.showInformation",1333491007143
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.showInformation",1333491007178
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.showInformation",1333491007209
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.showInformation",1333491007242
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.showInformation",1333491007275
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.showInformation",1333491007308
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.showInformation",1333491007341
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.showInformation",1333491007374
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.showInformation",1333491007629
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.showInformation",1333491009684
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1333491010628
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.showInformation",1333491010636
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1333491013702
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1333491021652
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1333491351924
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1333491354521
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1333491355969
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1333491357871
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1333501115024
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1333501117823
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1333501119783
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1333501121511
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1333501128454
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1333501131745
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1333501996168
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1333501999870
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1333502010871
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1333502018928
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1333502020947
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1333502022072
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1333502196284
closed,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1333502196425
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1333502197563
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1333502288483
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1333502299609
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1333502302582
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1333502636626
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1333502648678
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1333502702456
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1333502706094
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1333502707200
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1333502713349
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1333502715391
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1333502717432
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1333508771791
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1333508772182
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1333508773866
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1333508774054
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1333508775377
closed,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1333508777674
stopped,bundle,org.eclipse.cdt.build.crossgcc,1.0.2.201202111925,"org.eclipse.cdt.build.crossgcc",1333508781929
stopped,bundle,org.eclipse.cdt.codan.checkers.ui,1.0.0.201202111925,"org.eclipse.cdt.codan.checkers.ui",1333508781929
stopped,bundle,org.eclipse.cdt.codan.checkers,1.0.1.201202111925,"org.eclipse.cdt.codan.checkers",1333508781930
stopped,bundle,org.eclipse.cdt.codan.ui.cxx,2.0.0.201202111925,"org.eclipse.cdt.codan.ui.cxx",1333508781930
stopped,bundle,org.eclipse.cdt.codan.core.cxx,1.0.0.201202111925,"org.eclipse.cdt.codan.core.cxx",1333508781981
stopped,bundle,org.eclipse.cdt.launch.remote,2.3.0.201202111925,"org.eclipse.cdt.launch.remote",1333508781981
stopped,bundle,org.eclipse.cdt.debug.mi.ui,6.1.1.201202111925,"org.eclipse.cdt.debug.mi.ui",1333508781981
stopped,bundle,org.eclipse.cdt.debug.mi.core,7.1.1.201202111925,"org.eclipse.cdt.debug.mi.core",1333508781981
stopped,bundle,org.eclipse.cdt.debug.ui.memory.memorybrowser,1.2.100.201202111925,"org.eclipse.cdt.debug.ui.memory.memorybrowser",1333508781982
stopped,bundle,org.eclipse.cdt.debug.ui.memory.search,1.2.1.201202111925,"org.eclipse.cdt.debug.ui.memory.search",1333508782052
stopped,bundle,org.eclipse.cdt.dsf.gdb.ui,2.2.1.201202111925,"org.eclipse.cdt.dsf.gdb.ui",1333508782243
stopped,bundle,org.eclipse.cdt.dsf.ui,2.2.1.201202111925,"org.eclipse.cdt.dsf.ui",1333508782244
stopped,bundle,org.eclipse.cdt.gdb.ui,7.0.0.201202111925,"org.eclipse.cdt.gdb.ui",1333508782244
stopped,bundle,org.eclipse.cdt.dsf.gdb,4.0.2.201202111925,"org.eclipse.cdt.dsf.gdb",1333508782245
stopped,bundle,org.eclipse.cdt.launch,7.0.0.201202111925,"org.eclipse.cdt.launch",1333508782245
stopped,bundle,org.eclipse.cdt.debug.ui,7.1.2.201202111925,"org.eclipse.cdt.debug.ui",1333508782308
stopped,bundle,org.eclipse.cdt.debug.ui.memory.traditional,1.2.1.201202111925,"org.eclipse.cdt.debug.ui.memory.traditional",1333508782309
stopped,bundle,org.eclipse.cdt.dsf,2.2.0.201202111925,"org.eclipse.cdt.dsf",1333508782309
